fiscal_year,cip_number,filename,bureau,source_code,source_name,amt_type,appropriated_amt,report_fy,offset_fy,boe_amt,cip_year_id,project_desc,project_title,location,operating_impact_amt
2008,557-100,2008cp.pdf,DPW: Water Supply,301,Water Revenue Bonds,Source,38085000,2008,0,10000000,557-100_2008,"Funds are needed for an ongoing program to rehabilitate water infrastructure by cleaning and cement lining, looping dead end water mains, abandoning stubs, and replacing appurtenances in various communities as necessary.",Water Infrastructure Rehabilitation,Various,NA
2008,557-100,2008cp.pdf,DPW: Water Supply,402,Water Utility Funds,Source,0,2008,0,0,557-100_2008,"Funds are needed for an ongoing program to rehabilitate water infrastructure by cleaning and cement lining, looping dead end water mains, abandoning stubs, and replacing appurtenances in various communities as necessary.",Water Infrastructure Rehabilitation,Various,NA
2008,557-100,2008cp.pdf,DPW: Water Supply,902,County Grants,Source,224000,2008,0,0,557-100_2008,"Funds are needed for an ongoing program to rehabilitate water infrastructure by cleaning and cement lining, looping dead end water mains, abandoning stubs, and replacing appurtenances in various communities as necessary.",Water Infrastructure Rehabilitation,Various,NA
2008,557-101,2008cp.pdf,DPW: Water Supply,301,Water Revenue Bonds,Source,9738000,2008,0,0,557-101_2008,Funds are needed to install water mains as needed to provide adequate water pressure and flows to serve users and fight fires. Such work will be performed in conjunction with work required by other city agencies such as the Dept. of Transportation.,Water Mains - Installation,Various,NA
2008,557-101,2008cp.pdf,DPW: Water Supply,402,Water Utility Funds,Source,2092000,2008,0,2000000,557-101_2008,Funds are needed to install water mains as needed to provide adequate water pressure and flows to serve users and fight fires. Such work will be performed in conjunction with work required by other city agencies such as the Dept. of Transportation.,Water Mains - Installation,Various,NA
2008,557-101,2008cp.pdf,DPW: Water Supply,902,County Grants,Source,5500000,2008,0,5000000,557-101_2008,Funds are needed to install water mains as needed to provide adequate water pressure and flows to serve users and fight fires. Such work will be performed in conjunction with work required by other city agencies such as the Dept. of Transportation.,Water Mains - Installation,Various,NA
2008,557-130,2008cp.pdf,DPW: Water Supply,301,Water Revenue Bonds,Source,1815000,2008,0,500000,557-130_2008,This program will monitor the effects the light and heavy rail systems and other corrosive sources have on the water distribution system. The work will be performed by city personnel or by consultants.,Water System Cathodic Protection,Various,NA
2008,557-130,2008cp.pdf,DPW: Water Supply,402,Water Utility Funds,Source,546000,2008,0,0,557-130_2008,This program will monitor the effects the light and heavy rail systems and other corrosive sources have on the water distribution system. The work will be performed by city personnel or by consultants.,Water System Cathodic Protection,Various,NA
2008,557-130,2008cp.pdf,DPW: Water Supply,902,County Grants,Source,845000,2008,0,0,557-130_2008,This program will monitor the effects the light and heavy rail systems and other corrosive sources have on the water distribution system. The work will be performed by city personnel or by consultants.,Water System Cathodic Protection,Various,NA
2008,557-133,2008cp.pdf,DPW: Water Supply,301,Water Revenue Bonds,Source,5708000,2008,0,0,557-133_2008,"Aging water meters throughout the Baltimore metropolitan area are to be replaced with automated meter technology, and in-house meters are to be converted to outside pit settings. This program is also to include large meter testing,repair and replacement.",Meter Replacement Program,Various,NA
2008,557-133,2008cp.pdf,DPW: Water Supply,402,Water Utility Funds,Source,7875000,2008,0,250000,557-133_2008,"Aging water meters throughout the Baltimore metropolitan area are to be replaced with automated meter technology, and in-house meters are to be converted to outside pit settings. This program is also to include large meter testing,repair and replacement.",Meter Replacement Program,Various,NA
2008,557-133,2008cp.pdf,DPW: Water Supply,902,County Grants,Source,9896000,2008,0,250000,557-133_2008,"Aging water meters throughout the Baltimore metropolitan area are to be replaced with automated meter technology, and in-house meters are to be converted to outside pit settings. This program is also to include large meter testing,repair and replacement.",Meter Replacement Program,Various,NA
2008,557-300,2008cp.pdf,DPW: Water Supply,301,Water Revenue Bonds,Source,6710000,2008,0,0,557-300_2008,"Funds are needed for the repair and maintenance of water treatment and conveyance facilities as required that result from unanticipated failures of equipment, operating systems or facilities.",Water Facilities - Annual Improvements,Various,NA
2008,557-300,2008cp.pdf,DPW: Water Supply,402,Water Utility Funds,Source,0,2008,0,900000,557-300_2008,"Funds are needed for the repair and maintenance of water treatment and conveyance facilities as required that result from unanticipated failures of equipment, operating systems or facilities.",Water Facilities - Annual Improvements,Various,NA
2008,557-300,2008cp.pdf,DPW: Water Supply,902,County Grants,Source,3944000,2008,0,600000,557-300_2008,"Funds are needed for the repair and maintenance of water treatment and conveyance facilities as required that result from unanticipated failures of equipment, operating systems or facilities.",Water Facilities - Annual Improvements,Various,NA
2008,557-312,2008cp.pdf,DPW: Water Supply,301,Water Revenue Bonds,Source,2492000,2008,0,3000000,557-312_2008,Filtration Plants were constructed in the early 20th century. Major upgrades needed to existing filter boxes and controls.,Montebello WTP Filter Renovations,3901 Hillen Rd,NA
2008,557-312,2008cp.pdf,DPW: Water Supply,902,County Grants,Source,1639000,2008,0,2000000,557-312_2008,Filtration Plants were constructed in the early 20th century. Major upgrades needed to existing filter boxes and controls.,Montebello WTP Filter Renovations,3901 Hillen Rd,NA
2008,557-400,2008cp.pdf,DPW: Water Supply,301,Water Revenue Bonds,Source,8535000,2008,0,0,557-400_2008,"Funds are needed to repair or replace water valves, fire hydrants, and the cleaning and lining of related piping that is broken or damaged on an urgent ""as-needed"" basis.",Valve and Hydrant Replacement - Annual,Citywide,NA
2008,557-400,2008cp.pdf,DPW: Water Supply,402,Water Utility Funds,Source,7664000,2008,0,3000000,557-400_2008,"Funds are needed to repair or replace water valves, fire hydrants, and the cleaning and lining of related piping that is broken or damaged on an urgent ""as-needed"" basis.",Valve and Hydrant Replacement - Annual,Citywide,NA
2008,557-400,2008cp.pdf,DPW: Water Supply,902,County Grants,Source,8853000,2008,0,3000000,557-400_2008,"Funds are needed to repair or replace water valves, fire hydrants, and the cleaning and lining of related piping that is broken or damaged on an urgent ""as-needed"" basis.",Valve and Hydrant Replacement - Annual,Citywide,NA
2008,557-638,2008cp.pdf,DPW: Water Supply,301,Water Revenue Bonds,Source,925000,2008,0,300000,557-638_2008,Funds are needed to perform a Water Audit of the Baltimore Water System.,Water Audit,Various,NA
2008,557-638,2008cp.pdf,DPW: Water Supply,902,County Grants,Source,575000,2008,0,200000,557-638_2008,Funds are needed to perform a Water Audit of the Baltimore Water System.,Water Audit,Various,NA
2008,557-689,2008cp.pdf,DPW: Water Supply,301,Water Revenue Bonds,Source,1575000,2008,0,900000,557-689_2008,"Funds are needed to provide for Architectual/Engineering Consultant Services on an as-needed basis to investigate, report, recommend, design and prepare biddable documents for the repair or rehabilitation of facilities within the water system.",Urgent Needs Water Engineering Services,Various,NA
2008,557-689,2008cp.pdf,DPW: Water Supply,902,County Grants,Source,925000,2008,0,600000,557-689_2008,"Funds are needed to provide for Architectual/Engineering Consultant Services on an as-needed basis to investigate, report, recommend, design and prepare biddable documents for the repair or rehabilitation of facilities within the water system.",Urgent Needs Water Engineering Services,Various,NA
2008,557-709,2008cp.pdf,DPW: Water Supply,301,Water Revenue Bonds,Source,2775000,2008,0,24000000,557-709_2008,"Funds are needed for design of covers and/or replacement structures at the Druid Lake, Ashburton, Towson, Guilford and Montebello Reservoirs including valve replacements and control improvements.",Finished Water Reservoir Improvements,Various,NA
2008,557-709,2008cp.pdf,DPW: Water Supply,902,County Grants,Source,4725000,2008,0,16000000,557-709_2008,"Funds are needed for design of covers and/or replacement structures at the Druid Lake, Ashburton, Towson, Guilford and Montebello Reservoirs including valve replacements and control improvements.",Finished Water Reservoir Improvements,Various,NA
2008,557-727,2008cp.pdf,DPW: Water Supply,301,Water Revenue Bonds,Source,1688000,2008,0,0,557-727_2008,"This Pumping Station needs to be brought up to date to replace all obsolete electric gear, provide a second primary electric feeder, add one additional pump unit, improvements to all mechanical valves and replace electrical service & appurtenances.",Deer Creek Pumping Station Improvements,"942 Craigs Corner Rd, Darlington 21078",NA
2008,557-727,2008cp.pdf,DPW: Water Supply,902,County Grants,Source,912000,2008,0,0,557-727_2008,"This Pumping Station needs to be brought up to date to replace all obsolete electric gear, provide a second primary electric feeder, add one additional pump unit, improvements to all mechanical valves and replace electrical service & appurtenances.",Deer Creek Pumping Station Improvements,"942 Craigs Corner Rd, Darlington 21078",NA
2008,557-730,2008cp.pdf,DPW: Water Supply,301,Water Revenue Bonds,Source,400000,2008,0,0,557-730_2008,The project consists of the design and construction of a new water filtration plant in the Fullerton Area of Baltimore County. The facility is needed to treat water from the Susquehanna River and will have an initial capacity of approximately 100 MGD.,Fullerton Water Filtration Plant,Belair Road - Baltimore County,NA
2008,557-730,2008cp.pdf,DPW: Water Supply,902,County Grants,Source,3600000,2008,0,0,557-730_2008,The project consists of the design and construction of a new water filtration plant in the Fullerton Area of Baltimore County. The facility is needed to treat water from the Susquehanna River and will have an initial capacity of approximately 100 MGD.,Fullerton Water Filtration Plant,Belair Road - Baltimore County,NA
2008,557-731,2008cp.pdf,DPW: Water Supply,301,Water Revenue Bonds,Source,1319000,2008,0,0,557-731_2008,"This project includes the study, design and construction of a water recycling facility at the Montebello Water Treatment Plant. The facility is to reduce the demand on raw water supplies and minimize the impact on the environment.",Montebello Water Recycle Program WC-1131,3901 Hillen Road,NA
2008,557-731,2008cp.pdf,DPW: Water Supply,902,County Grants,Source,781000,2008,0,0,557-731_2008,"This project includes the study, design and construction of a water recycling facility at the Montebello Water Treatment Plant. The facility is to reduce the demand on raw water supplies and minimize the impact on the environment.",Montebello Water Recycle Program WC-1131,3901 Hillen Road,NA
2008,557-732,2008cp.pdf,DPW: Water Supply,402,Water Utility Funds,Source,750000,2008,0,500000,557-732_2008,Funds are needed to perform an inspection program to evaluate the condition of prestressed pipelines used to transmit potable water throughout the City`s water distribution system.,Monitoring Water Transmission Mains,Various,NA
2008,557-732,2008cp.pdf,DPW: Water Supply,902,County Grants,Source,750000,2008,0,500000,557-732_2008,Funds are needed to perform an inspection program to evaluate the condition of prestressed pipelines used to transmit potable water throughout the City`s water distribution system.,Monitoring Water Transmission Mains,Various,NA
2008,557-915,2008cp.pdf,DPW: Water Supply,301,Water Revenue Bonds,Source,488000,2008,0,3000000,557-915_2008,"Funds are needed to evaluate condition of the existing maintenance facilities at the Prettyboy and Loch Raven Dams, design recommended improvements, and construct improvements.",Maintenance Buildings at Prettyboy and Loch Raven Dams,Prettyboy Dam and Loch Raven Dam,NA
2008,557-915,2008cp.pdf,DPW: Water Supply,902,County Grants,Source,312000,2008,0,2000000,557-915_2008,"Funds are needed to evaluate condition of the existing maintenance facilities at the Prettyboy and Loch Raven Dams, design recommended improvements, and construct improvements.",Maintenance Buildings at Prettyboy and Loch Raven Dams,Prettyboy Dam and Loch Raven Dam,NA
2008,557-917,2008cp.pdf,DPW: Water Supply,301,Water Revenue Bonds,Source,0,2008,0,450000,557-917_2008,"Funds are needed for the rehabilitation, repair, replacement, and/or maintenance of water pumping station facilities to maintain the operational function and performance reliability of aging systems and to address Citywide Homeland Securtiy concerns.",Water Pumping Stations Annual Improvements,Various,NA
2008,557-917,2008cp.pdf,DPW: Water Supply,902,County Grants,Source,0,2008,0,550000,557-917_2008,"Funds are needed for the rehabilitation, repair, replacement, and/or maintenance of water pumping station facilities to maintain the operational function and performance reliability of aging systems and to address Citywide Homeland Securtiy concerns.",Water Pumping Stations Annual Improvements,Various,NA
2008,557-918,2008cp.pdf,DPW: Water Supply,301,Water Revenue Bonds,Source,0,2008,0,780000,557-918_2008,"The Montebello facilities were constructed in the early 20th century and are in need of rehabilitation, repair and/or replacement of critical support systems and components beyond the improvements of WC-1111 Montebello Plants Combined Filtration project.",Montebello Plants 1 & 2 Sedimentation Basin Improvements,3901 Hillen Road,NA
2008,557-918,2008cp.pdf,DPW: Water Supply,902,County Grants,Source,0,2008,0,520000,557-918_2008,"The Montebello facilities were constructed in the early 20th century and are in need of rehabilitation, repair and/or replacement of critical support systems and components beyond the improvements of WC-1111 Montebello Plants Combined Filtration project.",Montebello Plants 1 & 2 Sedimentation Basin Improvements,3901 Hillen Road,NA
